,student_id,activity_details_activity_inference_min,activity_details_activity_inference_max,activity_details_activity_inference_mean,activity_details_activity_inference_median,activity_details_activity_inference_sum,activity_details_time_delta,activity_details_count,audio_details_audio_activity_inference_min,audio_details_audio_activity_inference_max,audio_details_audio_activity_inference_mean,audio_details_audio_activity_inference_median,audio_details_audio_activity_inference_sum,audio_details_time_delta,audio_details_count,call_log_details_call_recorded_min,call_log_details_call_recorded_max,call_log_details_call_recorded_mean,call_log_details_call_recorded_median,call_log_details_call_recorded_sum,call_log_details_time_delta,call_log_details_count,conversation_details_conv_duration_min_min,conversation_details_conv_duration_min_max,conversation_details_conv_duration_min_mean,conversation_details_conv_duration_min_median,conversation_details_conv_duration_min_sum,conversation_details_time_delta,conversation_details_count,dark_details_dark_duration_min_min,dark_details_dark_duration_min_max,dark_details_dark_duration_min_mean,dark_details_dark_duration_min_median,dark_details_dark_duration_min_sum,dark_details_time_delta,dark_details_count,dinning_details_venue_id_min,dinning_details_meal_type_id_min,dinning_details_venue_id_max,dinning_details_meal_type_id_max,dinning_details_venue_id_mean,dinning_details_meal_type_id_mean,dinning_details_venue_id_median,dinning_details_meal_type_id_median,dinning_details_venue_id_sum,dinning_details_meal_type_id_sum,dinning_details_time_delta,dinning_details_count,gps_details_latitude_min,gps_details_longitude_min,gps_details_latitude_max,gps_details_longitude_max,gps_details_latitude_mean,gps_details_longitude_mean,gps_details_latitude_median,gps_details_longitude_median,gps_details_latitude_sum,gps_details_longitude_sum,gps_details_time_delta,gps_details_count,phonecharge_details_phonecharge_duration_min_min,phonecharge_details_phonecharge_duration_min_max,phonecharge_details_phonecharge_duration_min_mean,phonecharge_details_phonecharge_duration_min_median,phonecharge_details_phonecharge_duration_min_sum,phonecharge_details_time_delta,phonecharge_details_count,phonelock_details_phonelock_duration_min_min,phonelock_details_phonelock_duration_min_max,phonelock_details_phonelock_duration_min_mean,phonelock_details_phonelock_duration_min_median,phonelock_details_phonelock_duration_min_sum,phonelock_details_time_delta,phonelock_details_count,sleep_details_hours_slept_min,sleep_details_sleep_rating_min,sleep_details_hours_slept_max,sleep_details_sleep_rating_max,sleep_details_hours_slept_mean,sleep_details_sleep_rating_mean,sleep_details_hours_slept_median,sleep_details_sleep_rating_median,sleep_details_hours_slept_sum,sleep_details_sleep_rating_sum,sleep_details_time_delta,sleep_details_count,sms_details_sms_instance_min,sms_details_sms_instance_max,sms_details_sms_instance_mean,sms_details_sms_instance_median,sms_details_sms_instance_sum,sms_details_time_delta,sms_details_count,stress_level
770,32,0.0,3.0,0.2257234726688103,0.0,351.0,16635.0,1555,0.0,2.0,1.2289041618938525,1.0,19311.0,16708.0,15714,1.0,1.0,1.0,1.0,6.0,14997.0,6,5.0,75.0,28.555555555555557,22.0,257.0,15819.0,9,67.0,67.0,67.0,67.0,134.0,9354.0,2,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,0.0,1,43.7027258,-72.2906256,43.7037448,-72.2899153,43.70352189333334,-72.2903621,43.7037118,-72.2904336,655.5528284000001,-1084.3554315,15958.0,15,109.0,109.0,109.0,109.0,218.0,16656.0,2,66.0,325.0,238.66666666666666,325.0,716.0,9353.0,3,8.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,0.0,1,1.0,1.0,1.0,1.0,6.0,14994.0,6,3.0
771,32,0.0,3.0,0.2759674134419552,0.0,813.0,32383.0,2946,0.0,2.0,0.9705005653201768,1.0,18884.0,32555.0,19458,1.0,1.0,1.0,1.0,10.0,29552.0,10,1.0,94.0,28.5,10.5,228.0,31997.0,8,67.0,67.0,67.0,67.0,67.0,0.0,1,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,0.0,1,43.7039956,-72.2909487,43.7062354,-72.2868739,43.70459079565217,-72.2879173304348,43.7040387,-72.2869739,1005.2055883,-1662.6220986000003,25643.0,23,109.0,109.0,109.0,109.0,109.0,0.0,1,501.0,501.0,501.0,501.0,1002.0,14380.0,2,8.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,0.0,1,1.0,1.0,1.0,1.0,10.0,29549.0,10,3.0
772,32,0.0,3.0,0.24046805153825926,0.0,1829.0,118266.0,7606,0.0,2.0,0.6461236818398601,0.0,24386.0,118284.0,37742,1.0,1.0,1.0,1.0,25.0,115446.0,25,1.0,34.0,9.794117647058824,5.0,333.0,105052.0,34,67.0,67.0,67.0,67.0,67.0,0.0,1,1.0,1.0,7.0,4.0,4.714285714285714,2.2857142857142856,5.0,3.0,33.0,16.0,112242.0,7,43.7027348,-72.2912519,43.7123236,-72.2840401,43.70541402657144,-72.2886556257143,43.70609435,-72.28884439999999,3059.3789818600007,-5060.205893800001,117534.0,70,109.0,109.0,109.0,109.0,109.0,0.0,1,78.0,468.0,187.2,154.0,936.0,90265.0,5,7.0,3.0,8.0,3.0,7.666666666666667,3.0,8.0,3.0,23.0,9.0,77132.0,3,1.0,1.0,1.0,1.0,25.0,115443.0,25,3.0
773,32,0.0,3.0,0.1726606863632623,0.0,2098.0,131699.0,12151,0.0,2.0,0.7871350351569955,1.0,53622.0,131808.0,68123,1.0,1.0,1.0,1.0,37.0,129548.0,37,0.0,61.0,11.62295081967213,6.0,709.0,131804.0,61,70.0,426.0,159.4,89.0,1594.0,124031.0,10,1.0,1.0,5.0,4.0,4.0,1.6,5.0,1.0,20.0,8.0,72635.0,5,43.7027017,-72.2949411,43.7089925,-72.2828628,43.70486807619048,-72.2896833342857,43.7037293,-72.2905561,4589.0111480000005,-7590.416750099998,130748.0,105,415.0,415.0,415.0,415.0,830.0,86963.0,2,61.0,414.0,145.45454545454547,82.0,1600.0,128966.0,11,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,12.0,6.0,45857.0,2,1.0,1.0,1.0,1.0,37.0,129548.0,37,0.0
774,32,0.0,3.0,0.06641855138849127,0.0,232.0,37013.0,3493,0.0,2.0,0.7016947379432995,0.5,13415.0,37101.0,19118,1.0,1.0,1.0,1.0,12.0,37050.0,12,2.0,95.0,22.636363636363637,18.0,249.0,15229.0,11,74.0,74.0,74.0,74.0,148.0,10339.0,2,7.0,4.0,7.0,4.0,7.0,4.0,7.0,4.0,14.0,8.0,23698.0,2,43.7026653,-72.2907921,43.7089649,-72.2841092,43.70480232812499,-72.28935336875,43.70374755,-72.2903776,1398.5536744999997,-2313.2593078,37050.0,32,415.0,415.0,415.0,415.0,415.0,0.0,1,103.0,103.0,103.0,103.0,206.0,10308.0,2,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,0.0,1,1.0,1.0,1.0,1.0,12.0,37050.0,12,0.0
775,32,0.0,3.0,0.2011921624173749,0.0,3409.0,182677.0,16944,0.0,2.0,1.03464236250726,1.0,115792.0,182679.0,111915,1.0,1.0,1.0,1.0,52.0,180129.0,52,0.0,110.0,16.313253012048193,9.0,1354.0,181404.0,83,70.0,510.0,164.375,107.0,1315.0,166015.0,8,5.0,1.0,6.0,4.0,5.2,2.8,5.0,4.0,26.0,14.0,119061.0,5,43.6997104,-72.2912212,43.71796947,-72.27247143,43.70397164013985,-72.29012769734265,43.7037099,-72.2905453,6249.667944539999,-10337.48826072,182528.0,143,70.0,505.0,342.75,398.0,1371.0,139010.0,4,77.0,505.0,181.88888888888889,153.0,1637.0,178212.0,9,8.0,2.0,9.0,4.0,8.25,3.25,8.0,3.5,33.0,13.0,178776.0,4,1.0,1.0,1.0,1.0,52.0,180129.0,52,0.0
776,32,0.0,3.0,0.08423913043478261,0.0,93.0,11757.0,1104,0.0,2.0,0.8657435279951836,1.0,7190.0,11759.0,8305,1.0,1.0,1.0,1.0,4.0,8288.0,4,1.0,26.0,9.833333333333334,9.0,118.0,10980.0,12,159.0,159.0,159.0,159.0,318.0,3098.0,2,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,1,43.7035637,-72.2905435,43.7037334,-72.2849579,43.703674340000006,-72.28936204,43.703691899999995,-72.2904369,437.03674340000003,-722.8936204,10688.0,10,398.0,398.0,398.0,398.0,398.0,0.0,1,145.0,145.0,145.0,145.0,290.0,2268.0,2,8.0,4.0,8.0,4.0,8.0,4.0,8.0,4.0,8.0,4.0,0.0,1,1.0,1.0,1.0,1.0,4.0,8288.0,4,0.0
777,32,0.0,3.0,0.10352941176470588,0.0,836.0,86764.0,8075,0.0,2.0,0.5110968948378525,0.0,20772.0,86764.0,40642,1.0,1.0,1.0,1.0,25.0,84252.0,25,1.0,33.0,11.235294117647058,11.0,382.0,86268.0,34,94.0,386.0,177.75,115.5,711.0,60487.0,4,4.0,1.0,5.0,4.0,4.75,2.25,5.0,2.0,19.0,9.0,80221.0,4,43.7027581,-72.2909024,43.7089908,-72.284041,43.704682693972615,-72.28867626383564,43.7037431,-72.2904004,3190.4418366600007,-5277.073367260002,86685.0,73,60.0,384.0,152.0,76.0,760.0,80292.0,5,135.0,382.0,217.33333333333334,135.0,652.0,60222.0,3,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,12.0,4.0,22529.0,2,1.0,1.0,1.0,1.0,25.0,84252.0,25,0.0
778,32,0.0,3.0,0.9432454036770583,0.0,1180.0,13971.0,1251,0.0,0.0,0.0,0.0,0.0,13979.0,3670,1.0,1.0,1.0,1.0,5.0,11926.0,5,12.0,12.0,12.0,12.0,12.0,0.0,1,204.0,204.0,204.0,204.0,408.0,12838.0,2,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.65149136,-72.29037568,43.7030794,-72.15769453,43.679536490000004,-72.21077071833334,43.684249225,-72.1827312,262.07721894,-433.26462431000004,13126.0,6,76.0,76.0,76.0,76.0,76.0,0.0,1,73.0,73.0,73.0,73.0,146.0,6325.0,2,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,0.0,1,1.0,1.0,1.0,1.0,5.0,11926.0,5,3.0
779,32,0.0,3.0,0.13449170709691977,0.0,4768.0,504409.0,35452,0.0,2.0,0.01239677805506523,0.0,1222.0,504409.0,98574,1.0,1.0,1.0,1.0,107.0,501935.0,107,12.0,12.0,12.0,12.0,12.0,0.0,1,72.0,587.0,259.53846153846155,115.0,3374.0,504131.0,13,1.0,1.0,7.0,4.0,5.117647058823529,2.3529411764705883,5.0,2.0,87.0,40.0,482735.0,17,43.701273,-72.2946907,43.7192959,-72.27257859,43.7047962083758,-72.28920697261144,43.7040209,-72.29044400000001,13723.30600943,-22698.810989399994,504335.0,314,114.0,584.0,461.0,573.0,1844.0,503987.0,4,62.0,584.0,260.2857142857143,218.5,3644.0,503955.0,14,9.0,2.0,9.0,3.0,9.0,2.2,9.0,2.0,45.0,11.0,452837.0,5,1.0,1.0,1.0,1.0,107.0,501935.0,107,0.0
780,32,0.0,3.0,0.10493827160493827,0.0,85.0,8756.0,810,0.0,2.0,1.0962833288446001,1.0,8141.0,8760.0,7426,1.0,1.0,1.0,1.0,4.0,8761.0,4,7.0,55.0,24.0,12.0,120.0,8009.0,5,79.0,79.0,79.0,79.0,79.0,0.0,1,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,0.0,1,43.7025563,-72.2906283,43.7037481,-72.2897084,43.703377250625,-72.290263771875,43.70369025,-72.2903872,699.25403601,-1156.64422035,8831.0,16,573.0,573.0,573.0,573.0,573.0,0.0,1,224.0,224.0,224.0,224.0,224.0,0.0,1,9.0,2.0,9.0,2.0,9.0,2.0,9.0,2.0,9.0,2.0,0.0,1,1.0,1.0,1.0,1.0,4.0,8761.0,4,0.0
781,32,0.0,3.0,0.12418300653594772,0.0,1805.0,163766.0,14535,0.0,2.0,0.7763901239734268,1.0,59369.0,163884.0,76468,1.0,1.0,1.0,1.0,45.0,161851.0,45,0.0,66.0,11.223880597014926,4.0,752.0,163599.0,67,69.0,508.0,208.11111111111111,148.0,1873.0,163431.0,9,4.0,1.0,7.0,4.0,5.0,3.4,5.0,4.0,25.0,17.0,140677.0,5,43.70087199,-72.2912495,43.708984,-72.2762406,43.70447151587547,-72.28947138653695,43.7037096,-72.290434,11232.049179579995,-18578.394146339993,163651.0,257,496.0,507.0,503.3333333333333,507.0,1510.0,162803.0,3,64.0,507.0,196.33333333333334,176.5,2356.0,162771.0,12,8.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,16.0,4.0,116275.0,2,1.0,1.0,1.0,1.0,45.0,161851.0,45,0.0
782,32,0.0,3.0,0.07681080094873198,0.0,421.0,57520.0,5481,0.0,2.0,0.578177680377613,0.0,13719.0,57629.0,23728,1.0,1.0,1.0,1.0,17.0,54911.0,17,1.0,44.0,8.428571428571429,6.0,177.0,57180.0,21,80.0,521.0,249.2,242.0,1246.0,56981.0,5,4.0,3.0,7.0,4.0,5.0,3.3333333333333335,4.0,3.0,15.0,10.0,25480.0,3,43.7027872,-72.2908971,43.7089927,-72.2840845,43.70441370422221,-72.28904189944447,43.7036947,-72.2904051,3933.3972333799993,-6506.013770950002,57311.0,90,242.0,520.0,334.6666666666667,242.0,1004.0,47233.0,3,147.0,519.0,287.0,241.0,1148.0,47197.0,4,8.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,0.0,1,1.0,1.0,1.0,1.0,17.0,54911.0,17,0.0
783,32,0.0,3.0,0.10110249575963169,0.0,1669.0,174729.0,16508,0.0,2.0,0.6200507361719061,0.0,49862.0,174643.0,80416,1.0,1.0,1.0,1.0,49.0,172120.0,49,0.0,79.0,9.876712328767123,4.0,721.0,162838.0,73,62.0,547.0,250.55555555555554,233.0,2255.0,162257.0,9,4.0,1.0,7.0,4.0,6.25,2.25,7.0,2.0,25.0,9.0,97264.0,4,43.7007885,-72.2949527,43.719082,-72.2724696,43.704714456794434,-72.29001206306619,43.7037597,-72.2904533,12543.253049100003,-20747.233462099997,174520.0,287,443.0,531.0,472.3333333333333,443.0,1417.0,139160.0,3,84.0,531.0,262.7,264.0,2627.0,162254.0,10,8.0,2.0,9.0,2.0,8.666666666666666,2.0,9.0,2.0,26.0,6.0,174794.0,3,1.0,1.0,1.0,1.0,49.0,172120.0,49,0.0
784,32,0.0,3.0,0.3063882509367823,0.0,10139.0,349205.0,33092,0.0,2.0,0.8187520162791275,1.0,131973.0,349187.0,161188,1.0,1.0,1.0,1.0,98.0,348568.0,98,1.0,84.0,13.207207207207206,7.0,1466.0,348925.0,111,63.0,422.0,214.25,186.0,857.0,346412.0,4,1.0,1.0,7.0,4.0,4.636363636363637,2.1818181818181817,5.0,1.0,51.0,24.0,345466.0,11,43.70266214,-72.2951615,43.71799624,-72.27241921,43.70410754199041,-72.29026336544364,43.7036943,-72.2906225,18224.61284501,-30145.039823389994,349168.0,417,149.0,572.0,251.0,182.0,1255.0,311149.0,5,64.0,588.0,219.63636363636363,172.0,2416.0,346510.0,11,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,6.0,157374.0,2,1.0,1.0,1.0,1.0,98.0,348568.0,98,0.0
785,32,0.0,3.0,0.1323322383857344,0.0,282.0,22572.0,2131,0.0,0.0,0.0,0.0,0.0,22731.0,5941,1.0,1.0,1.0,1.0,8.0,22116.0,8,1.0,1.0,1.0,1.0,1.0,0.0,1,186.0,186.0,186.0,186.0,186.0,0.0,1,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,6.0,2.0,14563.0,2,43.7030886,-72.2908718,43.7069077,-72.2870086,43.70601404230769,-72.28867145282051,43.7063497,-72.2887451,1704.5345476500001,-2819.25818666,22716.0,39,149.0,149.0,149.0,149.0,149.0,0.0,1,277.0,277.0,277.0,277.0,554.0,12967.0,2,15.0,3.0,15.0,3.0,15.0,3.0,15.0,3.0,30.0,6.0,22736.0,2,1.0,1.0,1.0,1.0,8.0,22116.0,8,0.0
786,32,0.0,3.0,0.2734312946783161,0.0,6885.0,321179.0,25180,0.0,2.0,0.26394626821364076,0.0,21339.0,321076.0,80846,1.0,1.0,1.0,1.0,46.0,318096.0,46,1.0,107.0,32.0,24.0,288.0,17018.0,9,94.0,228.0,135.0,109.0,540.0,183175.0,4,7.0,3.0,7.0,4.0,7.0,3.3333333333333335,7.0,3.0,21.0,10.0,281005.0,3,43.70155297,-72.29637916,43.70674117,-72.2884832,43.704227829584916,-72.29055994683016,43.7037209,-72.2905604,11581.620374840002,-19156.998385909992,321096.0,265,161.0,161.0,161.0,161.0,322.0,145975.0,2,138.0,586.0,329.77777777777777,411.0,2968.0,277131.0,9,15.0,3.0,15.0,3.0,15.0,3.0,15.0,3.0,15.0,3.0,0.0,1,1.0,1.0,1.0,1.0,46.0,318096.0,46,4.0
787,32,0.0,3.0,0.13384562841530054,0.0,3919.0,334017.0,29280,0.0,2.0,0.7716077411120792,1.0,125752.0,334024.0,162974,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,142.0,11.94927536231884,5.0,1649.0,332560.0,138,66.0,496.0,276.5,267.0,3318.0,286481.0,12,7.0,3.0,7.0,3.0,7.0,3.0,7.0,3.0,7.0,3.0,0.0,1,43.7062599,-72.2908824,43.7062599,-72.2908824,43.7062599,-72.2908824,43.7062599,-72.2908824,43.7062599,-72.2908824,0.0,1,77.0,464.0,272.25,292.5,2178.0,286481.0,8,63.0,464.0,221.6,140.0,3324.0,286456.0,15,4.0,2.0,14.0,3.0,9.4,2.4,11.0,2.0,47.0,12.0,334006.0,5,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0
788,32,0.0,3.0,0.24196609725767393,0.0,3697.0,184119.0,15279,0.0,2.0,1.0876273245491075,1.0,116387.0,184120.0,107010,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,104.0,14.595959595959595,8.0,1445.0,182737.0,99,69.0,535.0,181.75,148.0,1454.0,182860.0,8,7.0,3.0,7.0,3.0,7.0,3.0,7.0,3.0,7.0,3.0,0.0,1,43.7062599,-72.2908824,43.7062599,-72.2908824,43.7062599,-72.2908824,43.7062599,-72.2908824,43.7062599,-72.2908824,0.0,1,65.0,530.0,187.25,77.0,749.0,139913.0,4,84.0,528.0,179.66666666666666,157.0,1617.0,183036.0,9,9.0,2.0,9.0,2.0,9.0,2.0,9.0,2.0,18.0,4.0,184105.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0
789,32,0.0,3.0,0.36284544524053225,0.0,7090.0,213011.0,19540,0.0,2.0,1.1203818717393619,1.0,157845.0,213011.0,140885,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,162.0,18.051546391752577,9.0,1751.0,210381.0,97,61.0,592.0,233.4,96.5,2334.0,198717.0,10,7.0,3.0,7.0,3.0,7.0,3.0,7.0,3.0,7.0,3.0,0.0,1,43.7062599,-72.2908824,43.7062599,-72.2908824,43.7062599,-72.2908824,43.7062599,-72.2908824,43.7062599,-72.2908824,0.0,1,85.0,562.0,329.25,335.0,1317.0,135620.0,4,72.0,380.0,232.5,239.0,930.0,198303.0,4,10.0,3.0,10.0,3.0,10.0,3.0,10.0,3.0,20.0,6.0,128645.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1,3.0
790,33,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,6.0,16649.0,6,7.0,7.0,7.0,7.0,7.0,0.0,1,140.0,140.0,140.0,140.0,140.0,0.0,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,0.0,1,76.0,76.0,76.0,76.0,76.0,0.0,1,414.0,414.0,414.0,414.0,414.0,0.0,1,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,1,1.0,1.0,1.0,1.0,6.0,16649.0,6,1.0
791,33,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,2.0,1615.0,2,7.0,7.0,7.0,7.0,7.0,0.0,1,140.0,140.0,140.0,140.0,140.0,0.0,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,0.0,1,76.0,76.0,76.0,76.0,76.0,0.0,1,414.0,414.0,414.0,414.0,414.0,0.0,1,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,1,1.0,1.0,1.0,1.0,2.0,1615.0,2,2.0
792,33,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,7.0,7.0,7.0,7.0,7.0,0.0,1,140.0,140.0,140.0,140.0,140.0,0.0,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,0.0,1,76.0,76.0,76.0,76.0,76.0,0.0,1,414.0,414.0,414.0,414.0,414.0,0.0,1,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,2.0
793,33,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,7.0,7.0,7.0,7.0,7.0,0.0,1,140.0,140.0,140.0,140.0,140.0,0.0,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,0.0,1,76.0,76.0,76.0,76.0,76.0,0.0,1,414.0,414.0,414.0,414.0,414.0,0.0,1,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0
794,33,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,7.0,7.0,7.0,7.0,7.0,0.0,1,140.0,140.0,140.0,140.0,140.0,0.0,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,43.7066066,-72.2870412,0.0,1,76.0,76.0,76.0,76.0,76.0,0.0,1,414.0,414.0,414.0,414.0,414.0,0.0,1,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0
795,33,0.0,3.0,0.1043174143753015,0.0,865.0,101019.0,8292,0.0,2.0,0.30834804035829644,0.0,9260.0,101023.0,30031,1.0,1.0,1.0,1.0,79.0,385671.0,79,1.0,43.0,9.333333333333334,4.5,168.0,100503.0,18,75.0,168.0,114.5,107.5,458.0,80280.0,4,2.0,1.0,7.0,4.0,2.857142857142857,2.142857142857143,2.0,1.0,20.0,15.0,180779.0,7,43.6998843,-72.296235,43.7086856,-72.2836743,43.70382372266665,-72.29339594399998,43.7035839,-72.2960523,3277.7867791999984,-5422.004695799998,101023.0,75,76.0,492.0,353.3333333333333,492.0,1060.0,65794.0,3,77.0,414.0,189.33333333333334,77.0,568.0,55858.0,3,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,16.0,2.0,11827.0,2,1.0,1.0,1.0,1.0,79.0,385671.0,79,3.0
796,33,0.0,3.0,0.15320962888665998,0.0,1222.0,85914.0,7976,0.0,2.0,0.001208865010073875,0.0,27.0,85885.0,22335,1.0,1.0,1.0,1.0,24.0,82604.0,24,30.0,30.0,30.0,30.0,30.0,0.0,1,125.0,508.0,319.0,321.5,1276.0,77053.0,4,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,6.0,6.0,24795.0,3,43.7001184,-72.2961524,43.7087231,-72.2836718,43.70329512253521,-72.29317507183099,43.7035824,-72.2959829,3102.9339537,-5132.8154301,85004.0,71,70.0,421.0,304.0,421.0,912.0,77053.0,3,135.0,410.0,318.3333333333333,410.0,955.0,68618.0,3,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,14.0,4.0,17926.0,2,1.0,1.0,1.0,1.0,24.0,82604.0,24,0.0
797,33,0.0,3.0,0.10270336995432662,0.0,832.0,86321.0,8101,0.0,2.0,0.8047123406799467,1.0,29611.0,86170.0,36797,1.0,1.0,1.0,1.0,25.0,86125.0,25,2.0,142.0,34.666666666666664,4.0,312.0,85179.0,9,365.0,559.0,494.25,526.5,1977.0,75961.0,4,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1,43.69981,-72.2961255,43.7036827,-72.2858212,43.703027677777776,-72.29389306527781,43.703581650000004,-72.296033,3146.6179927999997,-5205.160300700002,86125.0,72,425.0,425.0,425.0,425.0,850.0,51240.0,2,84.0,424.0,203.16666666666666,179.0,1219.0,75373.0,6,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,14.0,4.0,11305.0,2,1.0,1.0,1.0,1.0,25.0,86125.0,25,0.0
798,33,0.0,3.0,0.11602278355621595,0.0,937.0,85809.0,8076,0.0,2.0,0.6270608634319805,0.0,21337.0,85767.0,34027,1.0,1.0,1.0,1.0,25.0,85599.0,25,1.0,81.0,14.11111111111111,7.0,254.0,75896.0,18,90.0,520.0,231.2,201.0,1156.0,60457.0,5,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,8.0,27170.0,2,43.7013489,-72.2961883,43.7070436,-72.28791422,43.7041011631507,-72.29487767150684,43.7036125,-72.2960402,3190.399384910001,-5277.526070019999,85599.0,73,494.0,494.0,494.0,494.0,988.0,58425.0,2,72.0,433.0,168.8,107.0,844.0,83833.0,5,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,14.0,4.0,17803.0,2,1.0,1.0,1.0,1.0,25.0,85599.0,25,3.0
799,33,0.0,3.0,0.19213715637008572,0.0,1300.0,73151.0,6766,0.0,2.0,0.720657482963353,1.0,24640.0,73279.0,34191,1.0,1.0,1.0,1.0,22.0,72478.0,22,0.0,78.0,21.94736842105263,5.0,417.0,63671.0,19,85.0,405.0,288.0,331.0,1152.0,63852.0,4,2.0,3.0,4.0,4.0,2.6666666666666665,3.6666666666666665,2.0,4.0,8.0,11.0,73163.0,3,43.7021581,-72.2961274,43.708557,-72.2838488,43.70428055573769,-72.29364971475411,43.7035983,-72.2960233,2665.961113899999,-4409.9126326000005,72478.0,61,366.0,366.0,366.0,366.0,732.0,40485.0,2,67.0,327.0,157.16666666666666,77.0,943.0,73258.0,6,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,12.0,8.0,4079.0,2,1.0,1.0,1.0,1.0,22.0,72478.0,22,1.0
